yyyymmdd,open,high,low,close,return
19871210,238.89000,240.05000,233.39999,233.57001,-0.02227
19871211,233.60001,235.48000,233.35001,235.32001,0.00749
19871214,235.30000,242.34000,235.03999,242.19000,0.02919
19871215,242.19000,245.59000,241.31000,242.81000,0.00256
19871216,242.81000,248.11000,242.80000,248.08000,0.02170
19871217,248.08000,248.60001,242.96001,242.98000,-0.02056
19871218,243.01000,249.17999,243.01000,249.16000,0.02543
19871221,249.14000,250.25000,248.30000,249.53999,0.00153
19871222,249.56000,249.97000,247.01000,249.95000,0.00164
19871223,249.96001,253.35001,249.95000,253.16000,0.01284
19871224,253.13001,253.16000,251.67999,252.03000,-0.00446
19871228,252.01000,252.02000,244.19000,245.57001,-0.02563
19871229,245.58000,245.88001,244.28000,244.59000,-0.00399
19871230,244.63001,248.06000,244.59000,247.86000,0.01337
19871231,247.84000,247.86000,245.22000,247.08000,-0.00315
19880104,247.10001,256.44000,247.08000,255.94000,0.03586
19880105,255.95000,261.78000,255.95000,258.63001,0.01051
19880106,258.64002,259.79001,257.17999,258.89002,0.00101
19880107,258.87000,261.32001,256.17999,261.07001,0.00842
19880108,261.04999,261.07001,242.95000,243.39999,-0.06768
19880111,243.38001,247.51000,241.07001,247.49001,0.01680
19880112,247.44000,247.49001,240.46001,245.42000,-0.00836
19880113,245.41000,249.25000,241.41000,245.81000,0.00159
19880114,245.83000,247.00000,243.97000,245.88001,0.00028
19880115,246.02000,253.64999,245.88001,252.05000,0.02509
19880118,252.05000,252.86000,249.98000,251.88001,-0.00067
19880119,251.84000,253.33000,248.75000,249.32001,-0.01016
19880120,249.31000,249.32001,241.14000,242.63001,-0.02683
19880121,242.64999,244.25000,240.17000,243.14000,0.00210
19880122,243.14000,246.50000,243.14000,246.50000,0.01382
19880125,246.53000,252.87000,246.50000,252.17000,0.02300
19880126,252.13001,252.17000,249.10001,249.57001,-0.01031
19880127,249.58000,253.02000,248.50000,249.38001,-0.00076
19880128,249.39000,253.66000,249.38001,253.28999,0.01568
19880129,253.31000,257.07001,252.70000,257.07001,0.01492
19880201,257.04999,258.26999,254.92999,255.03999,-0.00790
19880202,255.05000,256.07999,252.80000,255.57001,0.00208
19880203,255.56000,256.98001,250.56000,252.21001,-0.01315
19880204,252.20000,253.03000,250.34000,252.21001,0.00000
19880205,252.22000,253.85001,250.89999,250.96001,-0.00496
19880208,250.95000,250.96001,247.82001,249.10001,-0.00741
19880209,249.11000,251.72000,248.66000,251.72000,0.01052
19880210,251.74001,256.92001,251.72000,256.66000,0.01962
19880211,256.63001,257.76999,255.12000,255.95000,-0.00277
19880212,255.95000,258.85999,255.85001,257.63001,0.00656
19880216,257.60999,259.84000,256.57001,259.82999,0.00854
19880217,259.94000,261.47000,257.82999,259.20999,-0.00239
19880218,258.82001,259.60001,256.89999,257.91000,-0.00502
19880219,257.89999,261.60999,257.62000,261.60999,0.01435
19880222,261.60001,266.06000,260.88001,265.64002,0.01540
19880223,265.62000,266.12000,263.10999,265.01999,-0.00233
19880224,265.01001,266.25000,263.87000,264.42999,-0.00223
19880225,264.39002,267.75000,261.04999,261.57999,-0.01078
19880226,261.56000,263.00000,261.38001,262.45999,0.00336
19880229,262.45999,267.82001,262.45999,267.82001,0.02042
19880301,267.82001,267.95001,265.39002,267.22000,-0.00224
19880302,267.23001,268.75000,267.00000,267.98001,0.00284
19880303,267.98001,268.39999,266.82001,267.88001,-0.00037
19880304,267.87000,268.39999,264.72000,267.29999,-0.00217
19880307,267.28000,267.69000,265.94000,267.38001,0.00030
19880308,267.38001,270.06000,267.38001,269.42999,0.00767
19880309,269.45999,270.76001,268.64999,269.06000,-0.00137
19880310,269.07001,269.35001,263.79999,263.84000,-0.01940
19880311,263.85001,264.94000,261.26999,264.94000,0.00417
19880314,264.92999,266.54999,264.51999,266.37000,0.00540
19880315,266.34000,266.41000,264.92001,266.13001,-0.00090
19880316,266.10999,268.67999,264.81000,268.64999,0.00947
19880317,268.66000,271.22000,268.64999,271.22000,0.00957
19880318,271.22000,272.64002,269.76001,271.12000,-0.00037
19880321,271.10001,271.12000,267.42001,268.73999,-0.00878
19880322,268.73001,269.60999,267.89999,268.84000,0.00037
19880323,268.81000,269.79001,268.01001,268.91000,0.00026
19880324,268.91000,268.91000,262.48001,263.35001,-0.02068
19880325,263.34000,263.44000,258.12000,258.51001,-0.01838
19880328,258.50000,258.51001,256.07001,258.06000,-0.00174
19880329,258.10999,260.85999,258.06000,260.07001,0.00779
19880330,260.06000,261.59000,257.92001,258.07001,-0.00769
19880331,258.03000,259.03000,256.16000,258.89002,0.00318
19880404,258.89002,259.06000,255.67999,256.09000,-0.01082
19880405,256.10001,258.51999,256.03000,258.51001,0.00945
19880406,258.51999,265.50000,258.22000,265.48999,0.02700
19880407,265.51001,267.32001,265.22000,266.16000,0.00252
19880408,266.14999,270.22000,266.10999,269.42999,0.01229
19880411,269.42999,270.41000,268.60999,270.16000,0.00271
19880412,269.88001,272.04999,269.66000,271.37000,0.00448
19880413,271.32999,271.70001,269.23001,271.57999,0.00077
19880414,271.54999,271.57001,259.37000,259.75000,-0.04356
19880415,259.73999,260.39002,255.97000,259.76999,0.00008
19880418,259.75000,259.81000,258.03000,259.20999,-0.00216
19880419,259.23999,262.38001,257.91000,257.92001,-0.00498
19880420,257.91000,258.54001,256.12000,256.13001,-0.00694
19880421,256.14999,260.44000,254.71001,256.42001,0.00113
19880422,256.45001,261.16000,256.42001,260.14002,0.01451
19880425,260.14999,263.29001,260.14002,262.51001,0.00911
19880426,262.45001,265.06000,262.17999,263.92999,0.00541
19880427,263.94000,265.09000,263.45001,263.79999,-0.00049
19880428,263.79001,263.79999,262.22000,262.60999,-0.00451
19880429,262.59000,262.60999,259.97000,261.32999,-0.00487
19880502,261.35999,261.56000,259.98999,261.56000,0.00088
19880503,261.54999,263.70001,261.54999,263.00000,0.00551
19880504,263.04999,263.23001,260.31000,260.32001,-0.01019
19880505,260.29999,260.32001,258.13001,258.79001,-0.00588
19880506,258.79999,260.31000,257.03000,257.48001,-0.00506
19880509,257.47000,258.22000,255.45000,256.54001,-0.00365
19880510,256.53000,258.29999,255.92999,257.62000,0.00421
19880511,257.60001,257.62000,252.32001,253.31000,-0.01673
19880512,253.32001,254.87000,253.31000,253.85001,0.00213
19880513,253.88001,256.82999,253.85001,256.78000,0.01154
19880516,256.75000,258.70999,256.28000,258.70999,0.00752
19880517,258.72000,260.20001,255.35001,255.39000,-0.01283
19880518,255.39999,255.67000,250.73000,251.35001,-0.01582
19880519,251.36000,252.57001,248.85001,252.57001,0.00485
19880520,252.61000,253.70000,251.78999,253.02000,0.00178
19880523,253.00000,253.02000,249.82001,250.83000,-0.00866
19880524,250.84000,253.51000,250.83000,253.51000,0.01068
19880525,253.52000,255.34000,253.51000,253.76000,0.00099
19880526,253.75000,254.98000,253.52000,254.63001,0.00343
19880527,254.62000,254.63001,252.74001,253.42000,-0.00475
19880531,253.44000,262.16000,253.42000,262.16000,0.03449
19880601,262.16000,267.42999,262.10001,266.69000,0.01728
19880602,266.64999,266.70999,264.12000,265.32999,-0.00510
19880603,265.34000,267.10999,264.42001,266.45001,0.00422
19880606,266.45999,267.04999,264.97000,267.04999,0.00225
19880607,267.01999,267.28000,264.50000,265.17001,-0.00704
19880608,265.32001,272.01001,265.17001,271.51999,0.02395
19880609,271.50000,272.29001,270.19000,270.20001,-0.00486
19880610,270.22000,273.20999,270.20001,271.26001,0.00392
19880613,271.28000,271.94000,270.53000,271.42999,0.00063
19880614,271.57999,276.14002,271.44000,274.29999,0.01057
19880615,274.29001,274.45001,272.75000,274.45001,0.00055
19880616,274.44000,274.45001,268.76001,269.76999,-0.01705
19880617,269.79001,270.76999,268.09000,270.67999,0.00337
19880620,270.67001,270.67999,268.59000,268.94000,-0.00643
19880621,268.95001,271.67001,267.51999,271.67001,0.01015
19880622,271.69000,276.88001,271.67001,275.66000,0.01469
19880623,275.62000,275.89002,274.26001,274.82001,-0.00305
19880624,274.81000,275.19000,273.53000,273.78000,-0.00378
19880627,273.78000,273.79001,268.85001,269.06000,-0.01724
19880628,269.07001,272.79999,269.06000,272.31000,0.01208
19880629,272.32001,273.01001,269.48999,270.98001,-0.00488
19880630,271.00000,273.51001,270.97000,273.50000,0.00930
19880701,273.50000,273.79999,270.78000,271.78000,-0.00629
19880705,271.78000,275.81000,270.51001,275.81000,0.01483
19880706,275.79999,276.35999,269.92001,272.01999,-0.01374
19880707,272.00000,272.04999,269.31000,271.78000,-0.00088
19880708,271.76001,272.31000,269.85999,270.01999,-0.00648
19880711,270.03000,271.64002,270.01999,270.54999,0.00196
19880712,270.54001,270.70001,266.95999,267.85001,-0.00998
19880713,267.87000,269.45999,266.12000,269.32001,0.00549
19880714,269.32999,270.69000,268.57999,270.26001,0.00349
19880715,270.23001,272.06000,269.53000,272.04999,0.00662
19880718,271.98999,272.04999,268.66000,270.51001,-0.00566
19880719,270.48999,271.20999,267.01001,268.47000,-0.00754
19880720,268.51999,270.23999,268.47000,270.00000,0.00570
19880721,269.98999,270.00000,266.66000,266.66000,-0.01237
19880722,266.64999,266.66000,263.29001,263.50000,-0.01185
19880725,263.48999,265.17001,263.03000,264.67999,0.00448
19880726,264.70001,266.09000,264.32001,265.19000,0.00193
19880727,265.17999,265.82999,262.48001,262.50000,-0.01014
19880728,262.51999,266.54999,262.50000,266.01999,0.01341
19880729,266.04001,272.01999,266.01999,272.01999,0.02255
19880801,272.03000,272.79999,271.20999,272.20999,0.00070
19880802,272.19000,273.67999,270.37000,272.06000,-0.00055
19880803,272.03000,273.42001,271.14999,272.98001,0.00338
19880804,273.00000,274.20001,271.76999,271.92999,-0.00385
19880805,271.70001,271.92999,270.07999,271.14999,-0.00287
19880808,271.13001,272.47000,269.92999,269.98001,-0.00431
19880809,270.00000,270.20001,265.06000,266.48999,-0.01293
19880810,266.42999,266.48999,261.03000,261.89999,-0.01722
19880811,261.92001,262.76999,260.34000,262.75000,0.00325
19880812,262.70001,262.94000,261.37000,262.54999,-0.00076
19880815,262.48999,262.54999,258.67999,258.69000,-0.01470
19880816,258.67999,262.60999,257.50000,260.56000,0.00723
19880817,260.57001,261.84000,259.32999,260.76999,0.00081
19880818,260.76001,262.76001,260.75000,261.03000,0.00100
19880819,261.04999,262.26999,260.23001,260.23999,-0.00303
19880822,260.23999,260.70999,256.94000,256.98001,-0.01253
19880823,256.98999,257.85999,256.53000,257.09000,0.00043
19880824,257.16000,261.13001,257.09000,261.13001,0.01571
19880825,261.10001,261.13001,257.56000,259.17999,-0.00747
19880826,259.17999,260.14999,258.87000,259.67999,0.00193
19880829,259.67999,262.56000,259.67999,262.32999,0.01020
19880830,262.32999,263.17999,261.53000,262.51001,0.00069
19880831,262.51001,263.79999,261.20999,261.51999,-0.00377
19880901,261.51999,261.51999,256.98001,258.35001,-0.01212
19880902,258.35001,264.89999,258.35001,264.48001,0.02373
19880906,264.42001,265.94000,264.39999,265.59000,0.00420
19880907,265.62000,266.98001,264.92999,265.87000,0.00105
19880908,265.87000,266.54001,264.88001,265.88001,0.00004
19880909,265.88001,268.26001,263.66000,266.84000,0.00361
19880912,266.85001,267.64002,266.22000,266.47000,-0.00139
19880913,266.45001,267.42999,265.22000,267.42999,0.00360
19880914,267.50000,269.47000,267.41000,269.31000,0.00703
19880915,269.29999,269.78000,268.03000,268.13001,-0.00438
19880916,268.13001,270.81000,267.32999,270.64999,0.00940
19880919,270.64002,270.64999,267.41000,268.82001,-0.00676
19880920,268.82999,270.07001,268.50000,269.73001,0.00339
19880921,269.76001,270.64002,269.48001,270.16000,0.00159
19880922,270.19000,270.57999,268.26001,269.17999,-0.00363
19880923,269.16000,270.31000,268.28000,269.76001,0.00215
19880926,269.76999,269.79999,268.60999,268.88001,-0.00326
19880927,268.89002,269.35999,268.01001,268.26001,-0.00231
19880928,268.22000,269.07999,267.76999,269.07999,0.00306
19880929,269.09000,273.01999,269.07999,272.59000,0.01304
19880930,272.54999,274.87000,271.66000,271.91000,-0.00249
19881003,271.89002,271.91000,268.84000,271.38001,-0.00195
19881004,271.37000,271.79001,270.34000,270.62000,-0.00280
19881005,270.63001,272.45001,270.07999,271.85999,0.00458
19881006,271.87000,272.39002,271.29999,272.39002,0.00195
19881007,272.38001,278.07001,272.37000,278.07001,0.02085
19881010,278.06000,278.69000,277.10001,278.23999,0.00061
19881011,278.14999,278.23999,276.32999,277.92999,-0.00111
19881012,277.91000,277.92999,273.04999,273.98001,-0.01421
19881013,273.95001,275.82999,273.39002,275.22000,0.00453
19881014,275.26999,277.01001,274.07999,275.50000,0.00102
19881017,275.48001,276.64999,275.01001,276.41000,0.00330
19881018,276.42999,279.39002,276.41000,279.38001,0.01074
19881019,279.39999,280.53000,274.41000,276.97000,-0.00863
19881020,276.97000,282.88001,276.92999,282.88001,0.02134
19881021,282.88001,283.66000,281.16000,283.66000,0.00276
19881024,283.63001,283.95001,282.28000,282.28000,-0.00486
19881025,282.28000,282.84000,281.87000,282.38001,0.00035
19881026,282.37000,282.51999,280.54001,281.38001,-0.00354
19881027,281.35001,281.38001,276.00000,277.28000,-0.01457
19881028,277.29001,279.48001,277.28000,278.53000,0.00451
19881031,278.54001,279.39002,277.14002,278.97000,0.00158
19881101,278.97000,279.57001,278.01001,279.06000,0.00032
19881102,279.07001,279.45001,277.07999,279.06000,0.00000
19881103,279.04001,280.37000,279.04001,279.20001,0.00050
19881104,279.10999,279.20001,276.31000,276.31000,-0.01035
19881107,276.29999,276.31000,273.62000,273.92999,-0.00861
19881108,273.95001,275.79999,273.92999,275.14999,0.00445
19881109,275.14002,275.14999,272.14999,273.32999,-0.00661
19881110,273.32001,274.37000,272.98001,273.69000,0.00132
19881111,273.64999,273.69000,267.92001,267.92001,-0.02108
19881114,267.92999,269.25000,266.79001,267.72000,-0.00075
19881115,267.73001,268.75000,267.72000,268.34000,0.00232
19881116,268.41000,268.41000,262.85001,263.82001,-0.01684
19881117,264.60999,265.63001,263.45001,264.60001,0.00296
19881118,264.60001,266.62000,264.60001,266.47000,0.00707
19881121,266.35001,266.47000,263.41000,266.22000,-0.00094
19881122,266.19000,267.85001,265.42001,267.20999,0.00372
19881123,267.22000,269.56000,267.20999,269.00000,0.00670
19881125,268.98999,269.00000,266.47000,267.23001,-0.00658
19881128,267.22000,268.98001,266.97000,268.64002,0.00528
19881129,268.60001,271.31000,268.13001,270.91000,0.00845
19881130,270.91000,274.35999,270.89999,273.70001,0.01030
19881201,273.67999,273.70001,272.26999,272.48999,-0.00442
19881202,272.48999,272.48999,270.47000,271.81000,-0.00250
19881205,274.92999,275.62000,271.81000,274.92999,0.01148
19881206,274.92999,277.89002,274.62000,277.59000,0.00968
19881207,277.59000,279.01001,277.34000,278.13001,0.00195
19881208,278.13001,278.13001,276.54999,276.59000,-0.00554
19881209,276.57001,277.82001,276.34000,277.03000,0.00159
19881212,277.03000,278.82001,276.51999,276.51999,-0.00184
19881213,276.51999,276.51999,274.57999,276.31000,-0.00076
19881214,276.31000,276.31000,274.57999,275.31000,-0.00362
19881215,275.32001,275.62000,274.01001,274.28000,-0.00374
19881216,274.28000,276.29001,274.28000,276.29001,0.00733
19881219,276.29001,279.31000,275.60999,278.91000,0.00948
19881220,278.91000,280.45001,277.47000,277.47000,-0.00516
19881221,277.47000,277.82999,276.29999,277.38001,-0.00032
19881222,277.38001,277.89002,276.85999,276.87000,-0.00184
19881223,276.87000,277.98999,276.87000,277.87000,0.00361
19881227,277.87000,278.09000,276.73999,276.82999,-0.00374
19881228,276.82999,277.54999,276.17001,277.07999,0.00090
19881229,277.07999,279.42001,277.07999,279.39999,0.00837
19881230,279.39002,279.78000,277.72000,277.72000,-0.00601
19890103,277.72000,277.72000,273.81000,275.31000,-0.00868
19890104,275.31000,279.75000,275.31000,279.42999,0.01496
19890105,279.42999,281.51001,279.42999,280.01001,0.00208
19890106,280.01001,282.06000,280.01001,280.67001,0.00236
19890109,280.67001,281.89002,280.32001,280.98001,0.00110
19890110,280.98001,281.57999,279.44000,280.38001,-0.00214
19890111,280.38001,282.01001,280.20999,282.01001,0.00581
19890112,282.01001,284.63001,282.01001,283.17001,0.00411
19890113,283.17001,284.12000,282.70999,283.87000,0.00247
19890116,283.87000,284.88001,283.63001,284.14002,0.00095
19890117,284.14002,284.14002,283.06000,283.54999,-0.00208
19890118,283.54999,286.87000,282.64999,286.53000,0.01051
19890119,286.53000,287.89999,286.14002,286.91000,0.00133
19890120,286.89999,287.04001,285.75000,286.63001,-0.00098
19890123,287.85001,287.98001,284.50000,284.50000,-0.00743
19890124,284.50000,288.48999,284.50000,288.48999,0.01402
19890125,288.48999,289.14999,287.97000,289.14002,0.00225
19890126,289.14002,292.62000,288.13001,291.69000,0.00882
19890127,291.69000,296.07999,291.69000,293.82001,0.00730
19890130,293.82001,295.13001,293.54001,294.98999,0.00398
19890131,294.98999,297.51001,293.57001,297.47000,0.00841
19890201,297.47000,298.32999,296.22000,297.09000,-0.00128
19890202,297.09000,297.92001,295.81000,296.84000,-0.00084
19890203,296.84000,297.66000,296.14999,296.97000,0.00044
19890206,296.97000,296.98999,294.95999,296.04001,-0.00313
19890207,296.04001,300.34000,295.78000,299.63001,0.01213
19890208,299.62000,300.57001,298.41000,298.64999,-0.00327
19890209,298.64999,298.79001,295.16000,296.06000,-0.00867
19890210,296.06000,296.06000,291.95999,292.01999,-0.01365
19890213,292.01999,293.07001,290.88001,292.54001,0.00178
19890214,292.54001,294.37000,291.41000,291.81000,-0.00250
19890215,291.81000,294.42001,291.48999,294.23999,0.00833
19890216,294.23999,295.14999,294.22000,294.81000,0.00194
19890217,294.81000,297.12000,294.69000,296.76001,0.00661
19890221,296.76001,297.04001,295.16000,295.98001,-0.00263
19890222,295.98001,295.98001,290.76001,290.91000,-0.01713
19890223,290.91000,292.04999,289.82999,292.04999,0.00392
19890224,292.04999,292.04999,287.13001,287.13001,-0.01685
19890227,287.13001,288.12000,286.26001,287.82001,0.00240
19890228,287.82001,289.42001,287.63001,288.85999,0.00361
19890301,288.85999,290.28000,286.45999,287.10999,-0.00606
19890302,287.10999,290.32001,287.10999,289.95001,0.00989
19890303,289.94000,291.17999,289.44000,291.17999,0.00424
19890306,291.20001,294.81000,291.17999,294.81000,0.01247
19890307,294.81000,295.16000,293.50000,293.87000,-0.00319
19890308,293.87000,295.62000,293.51001,294.07999,0.00071
19890309,294.07999,294.69000,293.85001,293.92999,-0.00051
19890310,293.92999,293.92999,291.60001,292.88001,-0.00357
19890313,292.88001,296.17999,292.88001,295.32001,0.00833
19890314,295.32001,296.29001,294.63001,295.14002,-0.00061
19890315,295.14002,296.78000,295.14002,296.67001,0.00518
19890316,296.67001,299.98999,296.66000,299.44000,0.00934
19890317,299.44000,299.44000,291.07999,292.69000,-0.02254
19890320,292.69000,292.69000,288.56000,289.92001,-0.00946
19890321,289.92001,292.38001,289.92001,291.32999,0.00486
19890322,291.32999,291.45999,289.89999,290.48999,-0.00288
19890323,290.48999,291.51001,288.56000,288.98001,-0.00520
19890327,288.98001,290.57001,288.07001,290.57001,0.00550
19890328,290.57001,292.32001,290.57001,291.59000,0.00351
19890329,291.59000,292.75000,291.42001,292.35001,0.00261
19890330,292.35001,293.79999,291.50000,292.51999,0.00058
19890331,292.51999,294.95999,292.51999,294.87000,0.00803
19890403,294.87000,297.04001,294.62000,296.39002,0.00515
19890404,296.39999,296.39999,294.72000,295.31000,-0.00364
19890405,295.31000,296.42999,295.28000,296.23999,0.00315
19890406,296.22000,296.23999,294.51999,295.29001,-0.00321
19890407,295.29001,297.62000,294.35001,297.16000,0.00633
19890410,297.16000,297.94000,296.85001,297.10999,-0.00017
19890411,297.10999,298.87000,297.10999,298.48999,0.00464
19890412,298.48999,299.81000,298.48999,298.98999,0.00168
19890413,298.98999,299.00000,296.26999,296.39999,-0.00866
19890414,296.39999,301.38001,296.39999,301.35999,0.01673
19890417,301.35999,302.01001,300.70999,301.72000,0.00119
19890418,301.72000,306.25000,301.72000,306.01999,0.01425
19890419,306.01999,307.67999,305.35999,307.14999,0.00369
19890420,307.14999,307.95999,304.53000,306.19000,-0.00313
19890421,306.19000,309.60999,306.19000,309.60999,0.01117
19890424,309.60999,309.60999,307.82999,308.69000,-0.00297
19890425,308.69000,309.64999,306.73999,306.75000,-0.00628
19890426,306.78000,307.29999,306.07001,306.92999,0.00059
19890427,306.92999,310.45001,306.92999,309.57999,0.00863
19890428,309.57999,309.64999,308.48001,309.64002,0.00019
19890501,309.64002,309.64002,307.39999,309.12000,-0.00168
19890502,309.13001,310.45001,308.12000,308.12000,-0.00323
19890503,308.12000,308.51999,307.10999,308.16000,0.00013
19890504,308.16000,308.39999,307.32001,307.76999,-0.00127
19890505,307.76999,310.69000,306.98001,307.60999,-0.00052
19890508,307.60999,307.60999,304.73999,306.00000,-0.00523
19890509,306.00000,306.98999,304.06000,305.19000,-0.00265
19890510,305.19000,306.25000,304.85001,305.79999,0.00200
19890511,305.79999,307.34000,305.79999,306.95001,0.00376
19890512,306.95001,313.84000,306.95001,313.84000,0.02245
19890515,313.84000,316.16000,313.84000,316.16000,0.00739
19890516,316.16000,316.16000,314.98999,315.28000,-0.00278
19890517,315.28000,317.94000,315.10999,317.48001,0.00698
19890518,317.48001,318.51999,316.54001,317.97000,0.00154
19890519,317.97000,321.38001,317.97000,321.23999,0.01028
19890522,321.23999,323.06000,320.45001,321.98001,0.00230
19890523,321.98001,321.98001,318.20001,318.32001,-0.01137
19890524,318.32001,319.14002,317.57999,319.14002,0.00258
19890525,319.14002,319.60001,318.42001,319.17001,0.00009
19890526,319.17001,321.59000,319.14002,321.59000,0.00758
19890530,321.59000,322.53000,317.82999,319.04999,-0.00790
19890531,319.04999,321.29999,318.67999,320.51999,0.00461
19890601,320.51001,322.57001,320.01001,321.97000,0.00452
19890602,321.97000,325.63001,321.97000,325.51999,0.01103
19890605,325.51999,325.92999,322.01999,322.03000,-0.01072
19890606,322.03000,324.48001,321.26999,324.23999,0.00686
19890607,324.23999,327.39002,324.23999,326.95001,0.00836
19890608,326.95001,327.37000,325.92001,326.75000,-0.00061
19890609,326.75000,327.32001,325.16000,326.69000,-0.00018
19890612,326.69000,326.69000,323.73001,326.23999,-0.00138
19890613,326.23999,326.23999,322.95999,323.91000,-0.00714
19890614,323.91000,324.89002,322.79999,323.82999,-0.00025
19890615,323.82999,323.82999,319.20999,320.07999,-0.01158
19890616,319.95999,321.35999,318.69000,321.35001,0.00397
19890619,321.35001,321.89002,320.39999,321.89002,0.00168
19890620,321.89002,322.78000,321.03000,321.25000,-0.00199
19890621,321.25000,321.87000,319.25000,320.48001,-0.00240
19890622,320.48001,322.34000,320.20001,322.32001,0.00574
19890623,322.32001,328.00000,322.32001,328.00000,0.01762
19890626,328.00000,328.14999,326.31000,326.60001,-0.00427
19890627,326.60001,329.19000,326.59000,328.44000,0.00563
19890628,328.44000,328.44000,324.29999,325.81000,-0.00801
19890629,325.81000,325.81000,319.54001,319.67999,-0.01881
19890630,319.67001,319.97000,314.38001,317.98001,-0.00532
19890703,317.98001,319.26999,317.26999,319.23001,0.00393
19890705,319.23001,321.22000,317.26001,320.64002,0.00442
19890706,320.64002,321.54999,320.45001,321.54999,0.00284
19890707,321.54999,325.87000,321.07999,324.91000,0.01045
19890710,324.92999,327.07001,324.91000,327.07001,0.00665
19890711,327.07001,330.42001,327.07001,328.78000,0.00523
19890712,328.78000,330.39002,327.92001,329.81000,0.00313
19890713,329.81000,330.37000,329.07999,329.95001,0.00042
19890714,329.95999,331.89002,327.13001,331.84000,0.00573
19890717,331.78000,333.01999,331.01999,332.44000,0.00181
19890718,332.42001,332.44000,330.75000,331.35001,-0.00328
19890719,331.37000,335.73001,331.35001,335.73001,0.01322
19890720,335.73999,337.39999,333.22000,333.51001,-0.00661
19890721,333.50000,335.91000,332.45999,335.89999,0.00717
19890724,335.89999,335.89999,333.44000,333.67001,-0.00664
19890725,333.67001,336.29001,332.60001,333.88001,0.00063
19890726,333.88001,338.04999,333.19000,338.04999,0.01249
19890727,338.04999,342.00000,338.04999,341.98999,0.01166
19890728,341.94000,342.95999,341.29999,342.14999,0.00047
19890731,342.13001,346.07999,342.01999,346.07999,0.01149
19890801,346.07999,347.98999,342.92999,343.75000,-0.00673
19890802,343.75000,344.34000,342.47000,344.34000,0.00172
19890803,344.34000,345.22000,343.81000,344.73999,0.00116
19890804,344.73999,345.42001,342.60001,343.92001,-0.00238
19890807,343.92001,349.42001,343.91000,349.41000,0.01596
19890808,349.41000,349.84000,348.28000,349.35001,-0.00017
19890809,349.29999,351.00000,346.85999,346.94000,-0.00690
19890810,346.94000,349.78000,345.31000,348.25000,0.00378
19890811,348.28000,351.17999,344.01001,344.73999,-0.01008
19890814,344.70999,345.44000,341.95999,343.06000,-0.00487
19890815,343.06000,345.03000,343.04999,344.70999,0.00481
19890816,344.70999,346.37000,344.70999,345.66000,0.00276
19890817,345.66000,346.39002,342.97000,344.45001,-0.00350
19890818,344.45001,346.03000,343.89002,346.03000,0.00459
19890821,346.03000,346.25000,340.54999,340.67001,-0.01549
19890822,340.67001,341.25000,339.00000,341.19000,0.00153
19890823,341.19000,344.79999,341.19000,344.70001,0.01029
19890824,344.70001,351.51999,344.70001,351.51999,0.01979
19890825,351.51999,352.73001,350.09000,350.51999,-0.00284
19890828,350.51999,352.09000,349.07999,352.09000,0.00448
19890829,352.09000,352.12000,348.85999,349.84000,-0.00639
19890830,349.84000,352.26999,348.66000,350.64999,0.00232
19890831,350.64999,351.45001,350.20999,351.45001,0.00228
19890901,351.45001,353.89999,350.88001,353.73001,0.00649
19890905,353.73001,354.13001,351.82001,352.56000,-0.00331
19890906,352.56000,352.56000,347.98001,349.23999,-0.00942
19890907,349.23999,350.31000,348.14999,348.35001,-0.00255
19890908,348.35001,349.17999,345.73999,348.76001,0.00118
19890911,348.76001,348.76001,345.91000,347.66000,-0.00315
19890912,347.66000,349.45999,347.50000,348.70001,0.00299
19890913,348.70001,350.10001,345.45999,345.45999,-0.00929
19890914,345.45999,345.60999,342.54999,343.16000,-0.00666
19890915,343.16000,345.06000,341.37000,345.06000,0.00554
19890918,345.06000,346.84000,344.60001,346.73001,0.00484
19890919,346.73001,348.17001,346.44000,346.54999,-0.00052
19890920,346.54999,347.26999,346.17999,346.47000,-0.00023
19890921,346.47000,348.45999,344.95999,345.70001,-0.00222
19890922,345.70001,347.57001,345.69000,347.04999,0.00391
19890925,347.04999,347.04999,343.70001,344.23001,-0.00813
19890926,344.23001,347.01999,344.13001,344.32999,0.00029
19890927,344.32999,345.47000,342.85001,345.10001,0.00224
19890928,345.10001,348.60999,345.10001,348.60001,0.01014
19890929,348.60001,350.31000,348.12000,349.14999,0.00158
19891002,349.14999,350.98999,348.35001,350.87000,0.00493
19891003,350.87000,354.73001,350.85001,354.70999,0.01094
19891004,354.70999,357.48999,354.70999,356.94000,0.00629
19891005,356.94000,357.63001,356.28000,356.97000,0.00008
19891006,356.97000,359.04999,356.97000,358.78000,0.00507
19891009,358.76001,359.85999,358.06000,359.79999,0.00284
19891010,359.79999,360.44000,358.10999,359.13001,-0.00186
19891011,359.13001,359.13001,356.07999,356.98999,-0.00596
19891012,356.98999,356.98999,354.91000,355.39002,-0.00448
19891013,355.39002,355.53000,332.81000,333.64999,-0.06117
19891016,333.64999,342.87000,327.12000,342.85001,0.02757
19891017,342.84000,342.85001,335.69000,341.16000,-0.00493
19891018,341.16000,343.39002,339.03000,341.76001,0.00176
19891019,341.76001,348.82001,341.76001,347.13001,0.01571
19891020,347.04001,347.57001,344.47000,347.16000,0.00009
19891023,347.10999,348.19000,344.22000,344.82999,-0.00671
19891024,344.82999,344.82999,335.13001,343.70001,-0.00328
19891025,343.70001,344.51001,341.95999,342.50000,-0.00349
